draft,categories,layout,publication,title,subtitle,image,date,blurb,notes,refs,sources,slug,ext,tags,image_desc
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Occupy Wall Street and the Tea Party compared,"",,2011-10-07 04:00:00 +0000,"Both are grassroots populist movements with a common anger at bailed-out banks, but where does the resemblance end?","[https://www.theguardian.com/commentisfree/cifamerica/2011/oct/07/occupy-wall-street-tea-party](https://www.theguardian.com/commentisfree/cifamerica/2011/oct/07/occupy-wall-street-tea-party ""https://www.theguardian.com/commentisfree/cifamerica/2011/oct/07/occupy-wall-street-tea-party"")  
(Rushkoff section only)",,,1008-occupy-wall-street-and-the-tea-party-com,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Occupy Wall Street Is Not a Protest but a Prototype,,,2011-10-26 00:00:00 +0000,,,"[{""text""=>""General Assembly"", ""original""=>""http://www.nycga.net/resources/general-assembly-guide/"", ""archive""=>""http://web.archive.org/web/20170328074805/http://www.nycga.net:80/resources/general-assembly-guide/"", ""meta""=>{""title""=>""404 Not Found"", ""favicon""=>""http://www.nycga.net/favicon.ico""}}, {""text""=>""highly flexible approach"", ""original""=>""http://www.youtube.com/watch?v=WfTf2db6YfI"", ""archive""=>""http://web.archive.org/web/20200724021019/https://www.youtube.com/watch?v=WfTf2db6YfI"", ""meta""=>{""title""=>""#ows #occupywallstreet general assembly facilitation - YouTube"", ""description""=>""Training video on how to run a general assembly in your own community as part of the Occupy Wall Street movement.Hand signs, roles etc. This training session..."", ""keywords""=>[""#OccupyWallStreet"", ""#ows"", ""Occupy"", ""Wall Street"", ""general assembly"", ""direct democracy"", ""us"", ""new york""], ""open_graph""=>{""site_name""=>""YouTube"", ""url""=>""https://www.youtube.com/watch?v=WfTf2db6YfI"", ""title""=>""#ows #occupywallstreet general assembly facilitation"", ""images""=>[{""url""=>""https://i.ytimg.com/vi/WfTf2db6YfI/maxresdefault.jpg"", ""width""=>1280, ""height""=>720}], ""description""=>""Training video on how to run a general assembly in your own community as part of the Occupy Wall Street movement.Hand signs, roles etc. This training session..."", ""type""=>""video.other"", ""videos""=>[{""url""=>""https://www.youtube.com/embed/WfTf2db6YfI"", ""secure_url""=>""https://www.youtube.com/embed/WfTf2db6YfI"", ""type""=>""text/html"", ""width""=>1280, ""height""=>720, ""tags""=>[""#OccupyWallStreet"", ""#ows"", ""Occupy"", ""Wall Street"", ""general assembly"", ""direct democracy"", ""us"", ""new york""]}]}, ""twitter_card""=>{""card""=>""player"", ""site""=>""@youtube"", ""url""=>""https://www.youtube.com/watch?v=WfTf2db6YfI"", ""title""=>""#ows #occupywallstreet general assembly facilitation"", ""description""=>""Training video on how to run a general assembly in your own community as part of the Occupy Wall Street movement.Hand signs, roles etc. This training session..."", ""images""=>[{""url""=>""https://i.ytimg.com/vi/WfTf2db6YfI/maxresdefault.jpg""}], ""apps""=>{""iphone""=>{""name""=>""YouTube"", ""id""=>""544007664"", ""url""=>""vnd.youtube://www.youtube.com/watch?v=WfTf2db6YfI&feature=applinks""}, ""ipad""=>{""name""=>""YouTube"", ""id""=>""544007664"", ""url""=>""vnd.youtube://www.youtube.com/watch?v=WfTf2db6YfI&feature=applinks""}, ""googleplay""=>{""name""=>""YouTube"", ""id""=>""com.google.android.youtube"", ""url""=>""https://www.youtube.com/watch?v=WfTf2db6YfI""}}, ""players""=>[{""url""=>""https://www.youtube.com/embed/WfTf2db6YfI"", ""width""=>1280, ""height""=>720}]}, ""favicon""=>""http://www.youtube.com/yts/img/favicon_144-vfliLAfaB.png""}}, {""text""=>""everyone gets a chance to speak"", ""original""=>""http://www.youtube.com/watch?v=xIK7uxBSAS0&feature=related"", ""meta""=>{""title""=>""How it works at Occupy Wall Street 9/25/11 - YouTube"", ""description""=>""Because they have been denied the use of amplification - general assembly meetings use the \""human Microphone\"" and hand signals in Zuccotti Park."", ""keywords""=>[""Occupy"", ""Wall"", ""Street""], ""open_graph""=>{""site_name""=>""YouTube"", ""url""=>""https://www.youtube.com/watch?v=xIK7uxBSAS0"", ""title""=>""How it works at Occupy Wall Street 9/25/11"", ""images""=>[{""url""=>""https://i.ytimg.com/vi/xIK7uxBSAS0/hqdefault.jpg"", ""width""=>480, ""height""=>360}], ""description""=>""Because they have been denied the use of amplification - general assembly meetings use the \""human Microphone\"" and hand signals in Zuccotti Park."", ""type""=>""video.other"", ""videos""=>[{""url""=>""https://www.youtube.com/embed/xIK7uxBSAS0"", ""secure_url""=>""https://www.youtube.com/embed/xIK7uxBSAS0"", ""type""=>""text/html"", ""width""=>480, ""height""=>360, ""tags""=>[""Occupy"", ""Wall"", ""Street""]}]}, ""twitter_card""=>{""card""=>""player"", ""site""=>""@youtube"", ""url""=>""https://www.youtube.com/watch?v=xIK7uxBSAS0"", ""title""=>""How it works at Occupy Wall Street 9/25/11"", ""description""=>""Because they have been denied the use of amplification - general assembly meetings use the \""human Microphone\"" and hand signals in Zuccotti Park."", ""images""=>[{""url""=>""https://i.ytimg.com/vi/xIK7uxBSAS0/hqdefault.jpg""}], ""apps""=>{""iphone""=>{""name""=>""YouTube"", ""id""=>""544007664"", ""url""=>""vnd.youtube://www.youtube.com/watch?v=xIK7uxBSAS0&feature=applinks""}, ""ipad""=>{""name""=>""YouTube"", ""id""=>""544007664"", ""url""=>""vnd.youtube://www.youtube.com/watch?v=xIK7uxBSAS0&feature=applinks""}, ""googleplay""=>{""name""=>""YouTube"", ""id""=>""com.google.android.youtube"", ""url""=>""https://www.youtube.com/watch?v=xIK7uxBSAS0""}}, ""players""=>[{""url""=>""https://www.youtube.com/embed/xIK7uxBSAS0"", ""width""=>480, ""height""=>360}]}, ""favicon""=>""http://www.youtube.com/yts/img/favicon_144-vfliLAfaB.png""}}, {""text""=>""Free Network Foundation"", ""original""=>""http://freenetworkfoundation.org/""}, {""text""=>""withdraw their money from large corporate banks on November 5"", ""original""=>""http://www.facebook.com/Nov.Fifth"", ""archive""=>""http://web.archive.org/web/20200112063302/https://www.facebook.com/Nov.Fifth"", ""meta""=>{""title""=>""Bank Transfer Day - Home | Facebook"", ""description""=>""Bank Transfer Day. 45,666 likes · 11 talking about this. Don't wait until November 5th to join a credit union. Every day is Bank Transfer Day!"", ""open_graph""=>{""title""=>""Bank Transfer Day"", ""description""=>""Bank Transfer Day. 45,666 likes · 11 talking about this. Don't wait until November 5th to join a credit union. Every day is Bank Transfer Day!"", ""images""=>[{""url""=>""https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-1/c0.17.200.200a/297368_298045400212201_1975796994_n.jpg?_nc_cat=107&_nc_sid=dbb9e7&_nc_ohc=ngo8n2mTCFUAX__J9v6&_nc_ht=scontent-lga3-1.xx&oh=f297bf4ee36707be2ad43d248a0c0ea6&oe=5F4B887D""}], ""url""=>""https://www.facebook.com/Nov.Fifth/""}, ""favicon""=>""https://static.xx.fbcdn.net/rsrc.php/yz/r/KFyVIAWzntM.ico""}}]","[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""CNN: Occupy Wall Street is Not a Protest But a Prototype ..."", ""url""=>""https://rushkoff.com/cnn-occupy-wall-street-is-not-a-protest-but-a-prototype/"", ""displayUrl""=>""https://rushkoff.com/cnn-occupy-wall-street-is-not-a-protest-but-a-prototype"", ""snippet""=>""The more familiar something looks, the less threatening it seems. This is why images of funny-looking college students marching up Broadway or shirtless boys banging on drums comprise the bulk of the imagery we see of the Occupy Wall Street movement. Stock brokers look on, police man the barricades, and what appears to be a […]"", ""dateLastCrawled""=>""2020-06-19T02:46:00.0000000Z""}]",0724-occupy-wall-street-is-not-a-protest-but-,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,What Would Steve Jobs Do?,,,2011-11-11 00:00:00 +0000,,,,,0738-what-would-steve-jobs-do,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Should Twitter Fear Saudi Prince?,,,2011-12-20 00:00:00 +0000,,,"[{""text""=>""invested $300 million"", ""original""=>""http://money.cnn.com/2011/12/19/technology/saudi_prince_twitter/index.htm""}, {""text""=>""less restricted about what they can do with them once they quit."", ""original""=>""http://ppc.cc/all-ppc-articles/the-real-reason-twitter-employees-are-leaving%E2%80%94so-they-can-sell-their-stock/"", ""archive""=>""http://web.archive.org/web/20160930124805/http://ppc.cc:80/all-ppc-articles/the-real-reason-twitter-employees-are-leaving%E2%80%94so-they-can-sell-their-stock/""}, {""text""=>""curtailing the regulations"", ""original""=>""http://www.whitehouse.gov/blog/2011/11/04/crowdfunding-democratizing-investment-entrepreneurs"", ""archive""=>""http://web.archive.org/web/20161109205443/https://www.whitehouse.gov/blog/2011/11/04/crowdfunding-democratizing-investment-entrepreneurs"", ""meta""=>{""open_graph""=>{""site_name""=>""whitehouse.gov"", ""type""=>""article"", ""url""=>""https://obamawhitehouse.archives.gov/blog/2011/11/04/crowdfunding-democratizing-investment-entrepreneurs"", ""title""=>""Crowdfunding: Democratizing Investment for Entrepreneurs"", ""description""=>""Yesterday, in an overwhelmingly bipartisan vote of 407-17, the House of Representatives passed a bill supported by President Obama that would allow small companies to raise capital through “crowdfunding.”"", ""images""=>[{""url""=>""https://obamawhitehouse.archives.gov/sites/whitehouse.gov/files/images/twitter_cards_blog.jpg"", ""secure_url""=>""https://obamawhitehouse.archives.gov/sites/whitehouse.gov/files/images/twitter_cards_blog.jpg"", ""type""=>""image/jpeg"", ""width""=>240, ""height""=>240}]}, ""twitter_card""=>{""card""=>""summary"", ""site""=>""@WhiteHouse"", ""creator""=>""@WhiteHouse"", ""url""=>""https://obamawhitehouse.archives.gov/blog/2011/11/04/crowdfunding-democratizing-investment-entrepreneurs"", ""title""=>""Crowdfunding: Democratizing Investment for Entrepreneurs"", ""images""=>[{""url""=>""https://obamawhitehouse.archives.gov/sites/whitehouse.gov/files/images/twitter_cards_blog.jpg""}]}, ""title""=>""Crowdfunding: Democratizing Investment for Entrepreneurs | whitehouse.gov"", ""favicon""=>""https://obamawhitehouse.archives.gov/profiles/forall/themes/custom/fortyfour/favicon.ico""}}, {""text""=>""Original at CNN.com"", ""original""=>""http://www.cnn.com/2011/12/20/opinion/rushkoff-saudi-prince-twitter/index.html"", ""meta""=>{""title""=>""Should Twitter fear Saudi prince? - CNN"", ""open_graph""=>{""url""=>""https://www.cnn.com/2011/12/20/opinion/rushkoff-saudi-prince-twitter/index.html"", ""description""=>""Douglas Rushkoff says there's no need to worry about Twitter's fate now that a Saudi prince has bought a $300 million stake."", ""site_name""=>""CNN"", ""type""=>""article"", ""images""=>[{""url""=>""https://cdn.cnn.com/cnnnext/dam/assets/110915084759-saudi-prince-alwaleed-bin-talal-story-top.jpg"", ""width""=>460, ""height""=>259}]}, ""description""=>""Douglas Rushkoff says there's no need to worry about Twitter's fate now that a Saudi prince has bought a $300 million stake."", ""twitter_card""=>{""description""=>""Douglas Rushkoff says there's no need to worry about Twitter's fate now that a Saudi prince has bought a $300 million stake."", ""card""=>""summary_large_image"", ""images""=>[{""url""=>""https://cdn.cnn.com/cnnnext/dam/assets/110915084759-saudi-prince-alwaleed-bin-talal-story-top.jpg""}]}, ""keywords""=>[""opinion"", ""Should Twitter fear Saudi prince? - CNN""], ""favicon""=>""http://www.cnn.com/favicon.ico""}}]","[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""CNN: Should Twitter Fear Saudi Prince? - Rushkoff"", ""url""=>""https://rushkoff.com/cnn-should-twitter-fear-saudi-prince/"", ""displayUrl""=>""https://rushkoff.com/cnn-should-twitter-fear-saudi-prince"", ""snippet""=>""The social media universe has been aghast this week after the revelation that Prince Alwaleed bin Talal of Saudi Arabia has invested $300 million in Twitter. The shock and awe seems to center around the notion that Twitter has been at least partly responsible for the Arab Spring uprisings that directly threaten the Saudi royal […]"", ""dateLastCrawled""=>""2020-07-28T11:40:00.0000000Z""}, {""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.1"", ""name""=>""Should Twitter fear Saudi prince? - CNN"", ""url""=>""https://www.cnn.com/2011/12/20/opinion/rushkoff-saudi-prince-twitter/index.html"", ""displayUrl""=>""https://www.cnn.com/2011/12/20/opinion/rushkoff-saudi-prince-twitter"", ""snippet""=>""The social media universe has been aghast this week after the revelation that Prince Alwaleed bin Talal of Saudi Arabia has invested $300 million in Twitter. The shock and awe seems to center ..."", ""dateLastCrawled""=>""2020-04-22T05:51:00.0000000Z""}]",0727-should-twitter-fear-saudi-prince,.md,,
false,'_categories/journalism.md',article,_publications/the-edge.md,The Precession of the Simulacra,"","",2012-01-01 05:00:00 +0000,"","[https://www.edge.org/response-detail/10204](https://www.edge.org/response-detail/10204 ""https://www.edge.org/response-detail/10204"")","","",the-precession-of-the-simulacra,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,"Why I Am Learning to Code and You Should, Too",,,2012-01-16 05:00:00 +0000,,,"[{""text""=>""Codecademy"", ""original""=>""http://www.codecademy.com/#!/exercises/0"", ""archive""=>""http://web.archive.org/web/20200719221529/https://www.codecademy.com/"", ""meta""=>{""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""keywords""=>[""""], ""open_graph""=>{""url""=>""https://www.codecademy.com/"", ""site_name""=>""Codecademy"", ""type""=>""article"", ""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""images""=>[{""url""=>""https://images.codecademy.com/social/logo-codecademy-social.png""}]}, ""twitter_card""=>{""card""=>""summary"", ""site""=>""@codecademy"", ""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""images""=>[{""url""=>""https://images.codecademy.com/social/logo-codecademy-social.png""}]}, ""favicon""=>""https://www.codecademy.com/favicon.ico""}}, {""text""=>""Codecademy"", ""original""=>""http://www.codecademy.com/#!/exercises/0"", ""archive""=>""http://web.archive.org/web/20200719221529/https://www.codecademy.com/"", ""meta""=>{""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""keywords""=>[""""], ""open_graph""=>{""url""=>""https://www.codecademy.com/"", ""site_name""=>""Codecademy"", ""type""=>""article"", ""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""images""=>[{""url""=>""https://images.codecademy.com/social/logo-codecademy-social.png""}]}, ""twitter_card""=>{""card""=>""summary"", ""site""=>""@codecademy"", ""title""=>""Learn to Code - for Free | Codecademy"", ""description""=>""Learn the technical skills you need for the job you want. As leaders in online education and learning to code, we’ve taught over 45 million people using a tested curriculum and an interactive learning environment. Start with HTML, CSS, JavaScript, SQL, Python, Data Science, and more. "", ""images""=>[{""url""=>""https://images.codecademy.com/social/logo-codecademy-social.png""}]}, ""favicon""=>""https://www.codecademy.com/favicon.ico""}}]",,0739-why-i-am-learning-to-code-and-you-should,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Facebook's IPO - Zuckerberg Faces Reality,,,2012-02-02 05:00:00 +0000,,,,"[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""CNN: Facebook's IPO - Zuckerberg Faces reality - Rushkoff"", ""url""=>""https://rushkoff.com/cnn-facebooks-ipo-zuckerberg-faces-reality/"", ""displayUrl""=>""https://rushkoff.com/cnn-facebooks-ipo-zuckerberg-faces-reality"", ""snippet""=>""(CNN) — We all knew he’d eventually get around to it: Mark Zuckerberg is expected to finally bring Facebook public.The company is reported to be preparing to file for an IPO — initial public offering — through which anyone will be able to buy shares of the social networking company on an open stock exchange."", ""dateLastCrawled""=>""2020-07-07T04:47:00.0000000Z""}]",0714-facebooks-ipo-zuckerberg-faces-reality,.md,,
false,'_categories/book-chapters.md',article,_publications/this-will-make-you-smarter.md,Technologies Have Biases,"","",2012-02-14 05:00:00 +0000,"",Date from Amazon,"","",technologies-have-biases,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,"Lin, Zuckerberg, Obama: New Kind of Heroes?",,,2012-02-22 05:00:00 +0000,,,,"[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""Douglas Rushkoff: News & Videos about Douglas ... - CNN"", ""url""=>""http://www.cnn.com/OPINION/rushkoff.commentaries/archive/index.html"", ""displayUrl""=>""www.cnn.com/OPINION/rushkoff.commentaries/archive"", ""snippet""=>""The \""Linsanity\"" surrounding the New York Knicks' surprise phenom at point guard may be motivated by something bigger than sports. Yes, Jeremy Lin is a terrific athlete, whose almost accidental ..."", ""dateLastCrawled""=>""2020-04-29T23:48:00.0000000Z""}]",0720-lin-zuckerberg-obama-new-kind-of-heroes,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,A New Role for the One Percent,,,2012-03-09 05:00:00 +0000,,,,"[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""Douglas Rushkoff: News & Videos about Douglas ... - CNN"", ""url""=>""http://www.cnn.com/OPINION/rushkoff.commentaries/archive/index.html"", ""displayUrl""=>""www.cnn.com/OPINION/rushkoff.commentaries/archive"", ""snippet""=>""A whole lot of us are stuck with credit-card debt that goes up each month, mortgages worth more than our homes and student loans that extend into infinity. So it's only natural that we look at the ..."", ""dateLastCrawled""=>""2020-04-29T23:48:00.0000000Z""}]",0706-a-new-role-for-the-one-percent,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,The New Whistleblowers,,,2012-03-24 04:00:00 +0000,,,,"[{""_type""=>""WebPage"", ""id""=>""https://api.cognitive.microsoft.com/api/v7/#WebPages.0"", ""name""=>""These modern whistle-blowers don't get it - CNN"", ""url""=>""https://www.cnn.com/2012/03/19/opinion/rushkoff-goldman-google/index.html"", ""displayUrl""=>""https://www.cnn.com/2012/03/19/opinion/rushkoff-goldman-google"", ""snippet""=>""Back when I was a kid, they were called \""whistle-blowers\"": employees of corrupt companies or government agencies, who went to the press with shocking stories of criminality or abuse."", ""dateLastCrawled""=>""2020-06-22T05:13:00.0000000Z""}]",0733-the-new-whistleblowers,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,Why Reining in Google Is Good for Us,,,2012-05-04 04:00:00 +0000,,,"[{""text""=>""challenging"", ""original""=>""http://www.nytimes.com/2012/04/28/technology/us-move-has-google-fighting-on-2-fronts.html"", ""archive""=>""http://web.archive.org/web/20171015161111/http://www.nytimes.com:80/2012/04/28/technology/us-move-has-google-fighting-on-2-fronts.html"", ""meta""=>{""title""=>""U.S. Antitrust Move Has Google Fighting on Two Fronts - The New York Times"", ""description""=>""A potential case by the Federal Trade Commission, which hired a former prosecutor to lead its effort, could embolden European Union officials in their own antitrust investigation."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/04/28/technology/us-move-has-google-fighting-on-2-fronts.html"", ""type""=>""article"", ""title""=>""U.S. Antitrust Move Has Google Fighting on Two Fronts"", ""images""=>[{""url""=>""https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png""}], ""description""=>""A potential case by the Federal Trade Commission, which hired a former prosecutor to lead its effort, could embolden European Union officials in their own antitrust investigation.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/04/28/technology/us-move-has-google-fighting-on-2-fronts.html"", ""title""=>""U.S. Antitrust Move Has Google Fighting on Two Fronts"", ""description""=>""A potential case by the Federal Trade Commission, which hired a former prosecutor to lead its effort, could embolden European Union officials in their own antitrust investigation."", ""images""=>[{""url""=>""https://static01.nyt.com/newsgraphics/images/icons/defaultCrop.png"", ""alt""=>""Gary Reback, a lawyer at Carr & Ferrell, represents companies who have complained to the government about Google.""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/31cc7e22-7312-5c44-86ef-16ee06176f17""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}, {""text""=>""getting slapped"", ""original""=>""http://web.archive.org/web/20060413082435/http://www.cnn.com/2004/BUSINESS/03/24/microsoft.eu/"", ""archive""=>""http://web.archive.org/web/20190323120030/https://web.archive.org/web/20060413082435/http://www.cnn.com/2004/BUSINESS/03/24/microsoft.eu/""}, {""text""=>""do some WiFi monitoring"", ""original""=>""http://www.bloomberg.com/news/2012-04-29/google-staff-said-they-were-unaware-of-data-gathering-fcc-says.html"", ""archive""=>""http://web.archive.org/web/20130514031250/http://www.bloomberg.com/news/2012-04-29/google-staff-said-they-were-unaware-of-data-gathering-fcc-says.html"", ""meta""=>{""title""=>""Bloomberg - Are you a robot?"", ""favicon""=>""http://www.bloomberg.com/favicon.ico""}}, {""text""=>""got irked by this move"", ""original""=>""http://www.pcmag.com/article2/0,2817,2383363,00.asp"", ""archive""=>""http://web.archive.org/web/20190202220405/https://www.pcmag.com/article2/0,2817,2383363,00.asp"", ""meta""=>{""title""=>""Google Abandons Street View in Germany | PCMag"", ""description""=>""Google has voluntarily opted out of enlarging its Street View program within Germany--what's been shot by Google's roving cars will stay, but no new Street View images will be added to Google's program."", ""open_graph""=>{""site_name""=>""PCMAG"", ""title""=>""Google Abandons Street View in Germany"", ""url""=>""https://www.pcmag.com/archive/google-abandons-street-view-in-germany-262946"", ""images""=>[{""url""=>""https://www.pcmag.com/images/pcmag-social-share.jpg"", ""width""=>1200, ""height""=>1200}], ""description""=>""Google has voluntarily opted out of enlarging its Street View program within Germany--what's been shot by Google's roving cars will stay, but no new Street View images will be added to Google's program.""}, ""twitter_card""=>{""card""=>""summary"", ""site""=>""@pcmag"", ""url""=>""https://www.pcmag.com/archive/google-abandons-street-view-in-germany-262946"", ""title""=>""Google Abandons Street View in Germany"", ""description""=>""Google has voluntarily opted out of enlarging its Street View program within Germany--what's been shot by Google's roving cars will stay, but no new Street View images will be added to Google's program."", ""images""=>[{""url""=>""https://www.pcmag.com/images/pcmag-social-share.jpg""}]}, ""favicon""=>""http://www.pcmag.com/images/android-chrome-192x192.png""}}, {""text""=>""what"", ""original""=>""http://www.sabine.k12.la.us/zhs/Webintro/gopher.html"", ""meta""=>{""title""=>""Error 404 - Page Not Found"", ""favicon""=>""http://www.sabine.k12.la.us/favicon.ico""}}]",,0740-why-reining-in-google-is-good-for-us,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,The IPO That Swallowed Facebook,,,2012-05-15 04:00:00 +0000,,,,,0731-the-ipo-that-swallowed-facebook,.md,,
false,'_categories/journalism.md',article,_publications/cnn.md,The Cyberwar May Be Headed to Your Computer,,,2012-06-04 04:00:00 +0000,,,"[{""text""=>""Flame virus"", ""original""=>""http://money.cnn.com/2012/05/30/technology/flame-virus/index.htm""}, {""text""=>""according to an article"", ""original""=>""http://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html?pagewanted=all"", ""meta""=>{""title""=>""Obama Ordered Wave of Cyberattacks Against Iran - The New York Times"", ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges."", ""open_graph""=>{""url""=>""https://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html"", ""type""=>""article"", ""title""=>""Obama Order Sped Up Wave of Cyberattacks Against Iran"", ""images""=>[{""url""=>""https://static01.nyt.com/images/2012/06/01/world/jp-cyber1/jp-cyber1-articleLarge.jpg""}], ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges.""}, ""twitter_card""=>{""url""=>""https://www.nytimes.com/2012/06/01/world/middleeast/obama-ordered-wave-of-cyberattacks-against-iran.html"", ""title""=>""Obama Order Sped Up Wave of Cyberattacks Against Iran"", ""description""=>""Even after the Stuxnet computer worm became public, President Obama accelerated cyberattacks against Iran that had begun in the Bush administration, temporarily disabling 1,000 centrifuges."", ""images""=>[{""url""=>""https://static01.nyt.com/images/2012/06/01/world/jp-cyber1/jp-cyber1-articleLarge.jpg"", ""alt""=>""Iran’s nuclear enrichment facility at Natanz.""}], ""card""=>""summary_large_image"", ""apps""=>{""googleplay""=>{""name""=>""NYTimes"", ""id""=>""com.nytimes.android"", ""url""=>""nyt://article/d87a4eed-0070-5824-8e05-daf17a16d437""}}}, ""favicon""=>""http://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico""}}]",,0730-the-cyberwar-may-be-headed-to-your-compu,.md,,
